model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
UVA-Ensemble,inc case,1,GB,NA,NA,NA,NA,NA,1.61,0.33,0.67,0.52,1,6,United Kingdom
RobertWalraven-ESG,inc case,2,GB,NA,NA,NA,NA,NA,0.97,0.4,0.8,-0.15,1,5,United Kingdom
UVA-Ensemble,inc case,2,GB,NA,NA,NA,NA,NA,1.25,0.2,0.6,0.88,1,5,United Kingdom
RobertWalraven-ESG,inc case,3,GB,NA,NA,NA,NA,NA,0.74,0.5,1,-0.04,1,4,United Kingdom
UVA-Ensemble,inc case,3,GB,NA,NA,NA,NA,NA,1.51,0,0,1,1,4,United Kingdom
RobertWalraven-ESG,inc case,1,GR,NA,NA,NA,NA,NA,1.18,0.33,0.83,0.16,1,6,Greece
RobertWalraven-ESG,inc case,2,GR,NA,NA,NA,NA,NA,0.71,0.4,0.8,-0.17,1,5,Greece
UVA-Ensemble,inc case,1,GR,NA,NA,NA,NA,NA,1.14,0.6,0.8,-0.66,1,5,Greece
RobertWalraven-ESG,inc case,3,GR,NA,NA,NA,NA,NA,0.6,0.5,0.75,-0.74,1,4,Greece
UVA-Ensemble,inc case,2,GR,NA,NA,NA,NA,NA,0.79,0.5,1,-0.69,1,4,Greece
RobertWalraven-ESG,inc case,1,HR,NA,NA,NA,NA,NA,0.83,0.67,0.83,-0.16,1,6,Croatia
RobertWalraven-ESG,inc case,2,HR,NA,NA,NA,NA,NA,0.93,0.6,1,-0.45,1,5,Croatia
UVA-Ensemble,inc case,1,HR,NA,NA,NA,NA,NA,1.63,0,0,-1,1,5,Croatia
RobertWalraven-ESG,inc case,3,HR,NA,NA,NA,NA,NA,1.18,0.5,0.5,-0.75,1,4,Croatia
UVA-Ensemble,inc case,2,HR,NA,NA,NA,NA,NA,1.46,0,0,-1,1,4,Croatia
RobertWalraven-ESG,inc case,1,HU,NA,NA,NA,NA,NA,0.92,0.17,0.67,0.36,1,6,Hungary
RobertWalraven-ESG,inc case,2,HU,NA,NA,NA,NA,NA,0.81,0.2,0.6,0.5,1,5,Hungary
UVA-Ensemble,inc case,1,HU,NA,NA,NA,NA,NA,1.44,0.4,0.6,0.24,1,5,Hungary
RobertWalraven-ESG,inc case,3,HU,NA,NA,NA,NA,NA,0.97,0,0.25,0.49,1,4,Hungary
UVA-Ensemble,inc case,2,HU,NA,NA,NA,NA,NA,1.01,0,0.25,0.05,1,4,Hungary
RobertWalraven-ESG,inc case,1,IE,NA,NA,NA,NA,NA,1.02,0.67,1,-0.17,1,6,Ireland
RobertWalraven-ESG,inc case,2,IE,NA,NA,NA,NA,NA,1.03,0.8,1,-0.04,1,5,Ireland
UVA-Ensemble,inc case,1,IE,NA,NA,NA,NA,NA,1.61,0.4,0.6,0.21,1,5,Ireland
RobertWalraven-ESG,inc case,3,IE,NA,NA,NA,NA,NA,1.12,1,1,0,1,4,Ireland
UVA-Ensemble,inc case,2,IE,NA,NA,NA,NA,NA,1,0.25,0.5,0.17,1,4,Ireland
RobertWalraven-ESG,inc case,1,IS,NA,NA,NA,NA,NA,1.25,0.17,0.67,-0.05,1,6,Iceland
RobertWalraven-ESG,inc case,2,IS,NA,NA,NA,NA,NA,0.79,0.4,0.4,-0.2,1,5,Iceland
UVA-Ensemble,inc case,1,IS,NA,NA,NA,NA,NA,1.14,0,0,-0.2,1,5,Iceland
RobertWalraven-ESG,inc case,3,IS,NA,NA,NA,NA,NA,0.83,0.25,0.75,-0.6,1,4,Iceland
UVA-Ensemble,inc case,2,IS,NA,NA,NA,NA,NA,0.8,0,0,0,1,4,Iceland
RobertWalraven-ESG,inc case,1,IT,NA,NA,NA,NA,NA,1.3,0.5,0.67,0.55,1,6,Italy
RobertWalraven-ESG,inc case,2,IT,NA,NA,NA,NA,NA,1.12,0,0.6,0.88,1,5,Italy
UVA-Ensemble,inc case,1,IT,NA,NA,NA,NA,NA,2.32,0.4,0.6,0.56,1,5,Italy
RobertWalraven-ESG,inc case,3,IT,NA,NA,NA,NA,NA,0.87,0,0.75,0.85,1,4,Italy
UVA-Ensemble,inc case,2,IT,NA,NA,NA,NA,NA,1.7,0,0.5,0.46,1,4,Italy
RobertWalraven-ESG,inc case,1,LI,NA,NA,NA,NA,NA,0.94,0.5,0.83,-0.54,1,6,Liechtenstein
RobertWalraven-ESG,inc case,2,LI,NA,NA,NA,NA,NA,1.21,0.6,0.6,-0.7,1,5,Liechtenstein
UVA-Ensemble,inc case,1,LI,NA,NA,NA,NA,NA,1.81,0,0,-1,1,5,Liechtenstein
RobertWalraven-ESG,inc case,3,LI,NA,NA,NA,NA,NA,1.2,0.5,0.75,-0.74,1,4,Liechtenstein
UVA-Ensemble,inc case,2,LI,NA,NA,NA,NA,NA,1.34,0,0,-1,1,4,Liechtenstein
RobertWalraven-ESG,inc case,1,LT,NA,NA,NA,NA,NA,0.86,0.5,1,-0.53,1,6,Lithuania
RobertWalraven-ESG,inc case,2,LT,NA,NA,NA,NA,NA,1.09,0.6,0.6,-0.7,1,5,Lithuania
UVA-Ensemble,inc case,1,LT,NA,NA,NA,NA,NA,1.94,0,0.2,-0.99,1,5,Lithuania
RobertWalraven-ESG,inc case,3,LT,NA,NA,NA,NA,NA,1.42,0.75,0.75,-0.62,1,4,Lithuania
UVA-Ensemble,inc case,2,LT,NA,NA,NA,NA,NA,1.33,0,0,-1,1,4,Lithuania
RobertWalraven-ESG,inc case,1,LU,NA,NA,NA,NA,NA,1.9,0.83,1,-0.41,1,6,Luxembourg
RobertWalraven-ESG,inc case,2,LU,NA,NA,NA,NA,NA,1.67,0.6,1,-0.62,1,5,Luxembourg
UVA-Ensemble,inc case,1,LU,NA,NA,NA,NA,NA,1.54,0.2,0.4,-0.51,1,5,Luxembourg
RobertWalraven-ESG,inc case,3,LU,NA,NA,NA,NA,NA,1.95,1,1,-0.5,1,4,Luxembourg
UVA-Ensemble,inc case,2,LU,NA,NA,NA,NA,NA,0.77,0.25,0.75,-0.38,1,4,Luxembourg
RobertWalraven-ESG,inc case,1,LV,NA,NA,NA,NA,NA,1.1,0.5,0.83,0.08,1,6,Latvia
RobertWalraven-ESG,inc case,2,LV,NA,NA,NA,NA,NA,1.08,0.6,0.8,-0.14,1,5,Latvia
UVA-Ensemble,inc case,1,LV,NA,NA,NA,NA,NA,0.5,0.8,1,0.16,1,5,Latvia
RobertWalraven-ESG,inc case,3,LV,NA,NA,NA,NA,NA,0.95,0.5,1,-0.04,1,4,Latvia
UVA-Ensemble,inc case,2,LV,NA,NA,NA,NA,NA,0.85,0.5,0.75,0.24,1,4,Latvia
RobertWalraven-ESG,inc case,1,MT,NA,NA,NA,NA,NA,1.38,0.17,0.5,0.27,1,6,Malta
RobertWalraven-ESG,inc case,2,MT,NA,NA,NA,NA,NA,1.17,0,0.4,0.6,1,5,Malta
UVA-Ensemble,inc case,1,MT,NA,NA,NA,NA,NA,2.22,0.2,0.2,0.9,1,5,Malta
RobertWalraven-ESG,inc case,3,MT,NA,NA,NA,NA,NA,1,0.25,0.5,0.61,1,4,Malta
UVA-Ensemble,inc case,2,MT,NA,NA,NA,NA,NA,1.48,0,0,1,1,4,Malta
RobertWalraven-ESG,inc case,1,NL,NA,NA,NA,NA,NA,0.9,0.17,0.67,-0.19,1,6,Netherlands
RobertWalraven-ESG,inc case,2,NL,NA,NA,NA,NA,NA,0.91,0.2,0.8,-0.41,1,5,Netherlands
UVA-Ensemble,inc case,1,NL,NA,NA,NA,NA,NA,1.17,0.2,0.6,-0.85,1,5,Netherlands
RobertWalraven-ESG,inc case,3,NL,NA,NA,NA,NA,NA,0.99,0.25,1,-0.8,1,4,Netherlands
UVA-Ensemble,inc case,2,NL,NA,NA,NA,NA,NA,1.06,0.25,0.5,-0.86,1,4,Netherlands
RobertWalraven-ESG,inc case,1,NO,NA,NA,NA,NA,NA,1.01,0.17,1,0.24,1,6,Norway
RobertWalraven-ESG,inc case,2,NO,NA,NA,NA,NA,NA,0.95,0.2,0.6,0.48,1,5,Norway
UVA-Ensemble,inc case,1,NO,NA,NA,NA,NA,NA,1.77,0.2,0.6,0.45,1,5,Norway
RobertWalraven-ESG,inc case,3,NO,NA,NA,NA,NA,NA,0.82,0.25,0.75,0.34,1,4,Norway
UVA-Ensemble,inc case,2,NO,NA,NA,NA,NA,NA,1.11,0,0.5,0.44,1,4,Norway
RobertWalraven-ESG,inc case,1,Overall,NA,NA,NA,NA,NA,1.11,0.3,0.75,-0.05,32,191,Overall
UVA-Ensemble,inc case,1,Overall,NA,NA,NA,NA,NA,1.44,0.18,0.47,-0.12,32,163,Overall
RobertWalraven-ESG,inc case,2,Overall,NA,NA,NA,NA,NA,1.07,0.3,0.63,-0.1,32,159,Overall
UVA-Ensemble,inc case,2,Overall,NA,NA,NA,NA,NA,1.21,0.09,0.34,-0.15,32,131,Overall
RobertWalraven-ESG,inc case,3,Overall,NA,NA,NA,NA,NA,1.15,0.31,0.64,-0.17,32,127,Overall
UVA-Ensemble,inc case,3,Overall,NA,NA,NA,NA,NA,1.19,0.06,0.21,-0.13,32,99,Overall
RobertWalraven-ESG,inc case,1,PL,NA,NA,NA,NA,NA,1,0,0.67,0.04,1,6,Poland
UVA-Ensemble,inc case,1,PL,NA,NA,NA,NA,NA,1.05,0.17,1,-0.22,1,6,Poland
RobertWalraven-ESG,inc case,2,PL,NA,NA,NA,NA,NA,0.97,0,0,-0.2,1,5,Poland
UVA-Ensemble,inc case,2,PL,NA,NA,NA,NA,NA,1.06,0,0.4,-0.22,1,5,Poland
RobertWalraven-ESG,inc case,3,PL,NA,NA,NA,NA,NA,0.89,0,0.25,-0.05,1,4,Poland
UVA-Ensemble,inc case,3,PL,NA,NA,NA,NA,NA,1.11,0,0.5,-0.46,1,4,Poland
RobertWalraven-ESG,inc case,1,PT,NA,NA,NA,NA,NA,2.83,0.5,0.67,-0.74,1,6,Portugal
RobertWalraven-ESG,inc case,2,PT,NA,NA,NA,NA,NA,1.75,0.6,0.8,-0.69,1,5,Portugal
UVA-Ensemble,inc case,1,PT,NA,NA,NA,NA,NA,2.45,0.2,0.6,0.3,1,5,Portugal
RobertWalraven-ESG,inc case,3,PT,NA,NA,NA,NA,NA,1.54,0.75,1,-0.61,1,4,Portugal
UVA-Ensemble,inc case,2,PT,NA,NA,NA,NA,NA,1.51,0,0.5,0.46,1,4,Portugal
RobertWalraven-ESG,inc case,1,RO,NA,NA,NA,NA,NA,0.96,0.17,0.5,0.32,1,6,Romania
RobertWalraven-ESG,inc case,2,RO,NA,NA,NA,NA,NA,0.99,0.2,0.6,0.12,1,5,Romania
UVA-Ensemble,inc case,1,RO,NA,NA,NA,NA,NA,1.2,0.4,0.8,0.17,1,5,Romania
RobertWalraven-ESG,inc case,3,RO,NA,NA,NA,NA,NA,0.93,0.25,0.5,-0.11,1,4,Romania
UVA-Ensemble,inc case,2,RO,NA,NA,NA,NA,NA,1.17,0,0.25,-0.05,1,4,Romania
RobertWalraven-ESG,inc case,1,SE,NA,NA,NA,NA,NA,1.7,0.5,0.67,-0.72,1,6,Sweden
RobertWalraven-ESG,inc case,2,SE,NA,NA,NA,NA,NA,1.77,0.4,0.6,-0.76,1,5,Sweden
UVA-Ensemble,inc case,1,SE,NA,NA,NA,NA,NA,1.66,0.2,0.4,-0.66,1,5,Sweden
RobertWalraven-ESG,inc case,3,SE,NA,NA,NA,NA,NA,1.77,0,0.75,-0.85,1,4,Sweden
UVA-Ensemble,inc case,2,SE,NA,NA,NA,NA,NA,1.29,0,0.5,-0.98,1,4,Sweden
RobertWalraven-ESG,inc case,1,SI,NA,NA,NA,NA,NA,1.35,0.17,0.67,-0.01,1,6,Slovenia
RobertWalraven-ESG,inc case,2,SI,NA,NA,NA,NA,NA,1.75,0.2,0.8,-0.24,1,5,Slovenia
UVA-Ensemble,inc case,1,SI,NA,NA,NA,NA,NA,1.01,0,0.4,-0.57,1,5,Slovenia
RobertWalraven-ESG,inc case,3,SI,NA,NA,NA,NA,NA,1.85,0,0.75,-0.45,1,4,Slovenia
UVA-Ensemble,inc case,2,SI,NA,NA,NA,NA,NA,0.9,0,0.25,-0.51,1,4,Slovenia
RobertWalraven-ESG,inc case,1,SK,NA,NA,NA,NA,NA,0.8,0.17,1,0.37,1,6,Slovakia
RobertWalraven-ESG,inc case,2,SK,NA,NA,NA,NA,NA,0.63,0.2,1,0.48,1,5,Slovakia
UVA-Ensemble,inc case,1,SK,NA,NA,NA,NA,NA,2.62,0,0.2,0.99,1,5,Slovakia
RobertWalraven-ESG,inc case,3,SK,NA,NA,NA,NA,NA,0.56,0.25,1,0.55,1,4,Slovakia
UVA-Ensemble,inc case,2,SK,NA,NA,NA,NA,NA,1.81,0,0,1,1,4,Slovakia
